name,iau_name,salt_x1,salt_x1_err,salt_c,salt_c_err,rbtl_av,rbtl_av_err,rbtl_dm,rbtl_dm_err,xi_1,xi_2,xi_3,dm_residuals_twins,dm_residuals_salt,mask_twins,mask_salt
CSS110918_01,SN2011gf,0.9672069779539054,0.16534297462135328,-0.14822940104699978,0.02924371551161198,-0.38530264871727105,0.012061037311569203,0.09383764644996828,0.0822492343587681,-0.5405778691565973,0.5794594483927075,-1.2738678267539443,0.08063410579459865,0.12029637140726468,True,True
CSS110918_02,SN2011ga,-0.10593904291059175,0.20106978788211283,-0.0574139331774004,0.030794220249212745,-0.1122572851100739,0.01206353471449432,0.03954761898653335,0.05793018705497714,0.3040104483664838,-0.8280914137137627,0.5726737901323379,0.031051900746542224,0.009805545599703258,True,True
CSS120424_01,CSS120424\_01,0.9164772078163512,0.18652941535225498,-0.06203305012413041,0.030412658945571602,-0.17135503773111102,0.013151539002467067,0.02603999522994217,0.059350603688593385,-1.188421925352534,1.0681199047903884,0.4070942695311118,-0.009119892884978126,0.09836769066874762,True,True
CSS130502_01,CSS130502\_01,-0.03188227592402271,0.20593850850064843,-0.10691714580991774,0.03090892957920155,-0.21745261593482476,0.01182641408054812,0.18599881567202634,0.06501001618233862,2.088746262896435,-1.1086960536880892,-0.3219064324326349,0.16345764983002734,0.1686137123074989,True,True
LSQ12dbr,LSQ12dbr,1.1216619363281577,0.10341037412756826,-0.1401462193176427,0.027259858458078823,-0.37668332993520715,0.011939041208750778,0.03822839838807156,0.11738023218338377,0.12350578848896605,0.9533169055835291,-1.6440630058463266,0.014981013595786852,0.0667118168986427,False,False
LSQ12ekl,LSQ12ekl,-0.6474623997589859,0.13428722441865304,-0.07434930699751607,0.02936996684538218,0.1389926931308165,0.01636674770276938,-0.04304143355763772,0.03324667413496832,0.32079364841957764,-1.5885411854639455,0.9828212791199443,-0.038371513503766816,0.13409439393586098,False,False
LSQ12fhe,LSQ12fhe,1.2078242596627717,0.18464512216737372,0.029516943403625318,0.030433873315504678,-0.0753561485951788,0.012034420274095998,-0.3407077424906002,0.08301749221995751,4.8111409139014585,1.1370111888440346,-0.6886937168342515,-0.04238143899734903,-0.31572405951549687,True,True
LSQ12fhs,LSQ12fhs,-1.106154525527078,0.2567672514860142,0.3899650825450802,0.03675245208022626,1.2936215445576706,0.013424277606089231,0.007941710586765214,0.06876124049792189,7.327082918374566,4.930703178374132,2.7774627237159186,0.4566445217037735,0.52805776285809,False,False
LSQ12fxd,LSQ12fxd,0.31217450727217155,0.14227134940882102,-0.049182704263014854,0.03042030837982662,-0.15368056164346242,0.011995655556190046,-0.18269012994031048,0.07000177294424609,-1.0815469849783717,2.3273181621477153,0.2879861704079621,-0.20894141194800053,-0.19747202062787395,True,True
LSQ12gxj,LSQ12gxj,0.799737108943205,0.2140218548231294,0.21284473937758253,0.0345795571025137,0.5381768359055553,0.012537386859436811,0.5226683026723327,0.0643812015366651,0.5169959556166766,0.8338712632686865,-1.1600467060392552,0.6025687112505795,0.8076345495792534,False,False
LSQ12hjm,LSQ12hjm,-0.6966854478898377,0.22653894597683966,-0.11205274596902126,0.0353272609327871,-0.1311191246249112,0.012873590011526785,0.061443418598646576,0.03304326910542909,2.269832908328725,-1.3071085899951238,-0.020292419448093266,0.05232562342582088,0.052651884061334364,True,True
